model_name,kv_cache_type,context_length_target,base_vram_mb,peak_vram_mb,dynamic_vram_mb,ttft_ms,itl_ms,throughput_tokens_per_s,perplexity,exact_match,f1_score,kv_cache_compression_ratio,gpu_memory_efficiency_index
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15496.39,917.85,248.88,13.59,61.9,3.3397,1.0,1.0,25.0%,0.06744
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15591.76,1013.22,230.45,13.4,64.47,3.4004,1.0,1.0,25.0%,0.06363
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15652.91,1074.37,228.9,14.54,60.64,3.6028,1.0,1.0,25.0%,0.05644
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15673.93,1095.38,231.48,14.27,61.36,3.7116,0.0,0.0,25.0%,0.05602
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15578.4,999.85,239.95,13.38,63.94,3.8852,1.0,1.0,25.0%,0.06395
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15509.76,931.21,229.39,15.16,55.46,3.9445,1.0,1.0,25.0%,0.05956
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15594.6,1016.05,215.25,12.77,68.87,3.7806,1.0,1.0,25.0%,0.06779
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15614.8,1036.26,226.05,17.36,50.25,4.0423,0.0,0.0,25.0%,0.0485
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15582.85,1004.3,262.66,12.58,66.09,4.3872,0.0,0.0,25.0%,0.06581
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15628.89,1050.34,264.81,13.63,55.21,3.6132,1.0,1.0,25.0%,0.05256
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15638.74,1060.19,225.06,17.4,52.09,4.2339,0.0,0.0,25.0%,0.04914
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15660.46,1081.92,240.09,15.42,54.3,4.1033,1.0,1.0,25.0%,0.05018
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15673.18,1094.64,226.27,12.94,63.69,4.3902,1.0,1.0,25.0%,0.05818
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15519.11,940.57,239.24,12.0,65.24,4.2482,0.0,0.0,25.0%,0.06937
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15654.9,1076.36,216.01,12.64,66.84,3.9411,1.0,1.0,25.0%,0.0621
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15533.16,954.61,230.1,15.99,53.67,4.0574,1.0,1.0,25.0%,0.05622
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15571.27,992.73,250.03,13.95,62.62,3.8356,1.0,1.0,25.0%,0.06308
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15619.88,1041.34,205.36,15.22,59.0,4.2998,1.0,1.0,25.0%,0.05666
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15623.01,1044.46,200.96,15.5,57.18,3.9936,1.0,1.0,25.0%,0.05475
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15561.14,982.6,269.42,13.47,63.91,3.8871,1.0,1.0,25.0%,0.06504
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15548.06,969.52,205.93,15.32,56.27,3.7362,1.0,1.0,25.0%,0.05804
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15532.98,954.44,204.3,13.43,64.63,3.6694,1.0,1.0,25.0%,0.06772
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15667.44,1088.9,274.76,14.3,57.03,3.5372,1.0,1.0,25.0%,0.05237
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15490.11,911.57,239.46,12.74,58.23,3.488,1.0,1.0,25.0%,0.06388
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15668.29,1089.74,248.62,17.04,48.44,4.0436,1.0,1.0,25.0%,0.04445
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15515.77,937.22,253.44,14.87,59.34,4.347,0.0,0.0,25.0%,0.06331
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15642.69,1064.14,279.1,15.32,56.91,4.3543,1.0,1.0,25.0%,0.05348
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15661.82,1083.27,234.32,12.05,70.11,3.7964,0.0,0.0,25.0%,0.06472
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15615.12,1036.58,190.19,17.97,49.96,3.8354,1.0,1.0,25.0%,0.0482
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15499.97,921.43,197.91,13.87,63.31,3.987,1.0,1.0,25.0%,0.0687
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15667.72,1089.18,197.76,12.9,66.15,4.3797,1.0,1.0,25.0%,0.06073
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15529.28,950.73,188.4,13.89,61.1,4.3092,0.0,0.0,25.0%,0.06427
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15609.48,1030.94,242.97,16.21,55.08,4.033,1.0,1.0,25.0%,0.05342
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15576.24,997.7,225.43,15.52,57.33,4.3623,1.0,1.0,25.0%,0.05746
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15510.88,932.33,267.27,13.43,62.95,4.3061,1.0,1.0,25.0%,0.06752
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15502.43,923.89,254.15,15.81,50.38,4.2984,1.0,1.0,25.0%,0.05453
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15523.0,944.46,244.53,13.87,62.67,3.4116,1.0,1.0,25.0%,0.06636
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15564.71,986.17,227.43,15.81,50.51,3.4656,1.0,1.0,25.0%,0.05122
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15593.05,1014.51,231.05,14.19,60.93,4.1344,1.0,1.0,25.0%,0.06006
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15639.46,1060.92,245.41,12.02,65.19,3.7007,0.0,0.0,25.0%,0.06145
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15486.86,908.32,207.04,15.59,53.79,3.6489,1.0,1.0,25.0%,0.05922
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15599.85,1021.31,203.42,14.76,57.47,4.1724,1.0,1.0,25.0%,0.05627
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15522.66,944.12,215.88,13.35,65.54,3.7478,1.0,1.0,25.0%,0.06942
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15547.33,968.79,191.84,17.4,52.79,3.8989,1.0,1.0,25.0%,0.05449
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15589.06,1010.52,273.08,17.99,49.16,3.6664,0.0,0.0,25.0%,0.04865
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15502.06,923.52,207.68,16.74,50.64,3.7442,0.0,0.0,25.0%,0.05483
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15668.06,1089.52,200.38,12.39,60.99,4.3472,1.0,1.0,25.0%,0.05598
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15616.07,1037.52,233.04,14.79,58.4,3.7501,0.0,0.0,25.0%,0.05628
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15653.09,1074.55,183.57,15.72,56.6,3.7662,1.0,1.0,25.0%,0.05267
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15485.21,906.67,222.42,17.95,49.63,3.6116,1.0,1.0,25.0%,0.05474
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15480.31,901.76,209.23,12.37,68.92,4.2117,1.0,1.0,25.0%,0.07643
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15631.23,1052.68,233.9,13.55,63.54,3.6168,1.0,1.0,25.0%,0.06036
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15535.9,957.36,275.24,17.84,49.57,3.7762,1.0,1.0,25.0%,0.05178
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15649.63,1071.09,231.66,15.35,56.06,3.5972,1.0,1.0,25.0%,0.05234
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15484.66,906.12,253.38,12.07,63.75,3.9874,1.0,1.0,25.0%,0.07036
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15547.34,968.8,244.91,17.8,46.36,3.6406,1.0,1.0,25.0%,0.04786
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15489.16,910.62,187.88,16.71,52.56,3.8485,1.0,1.0,25.0%,0.05772
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15503.25,924.7,193.16,13.39,58.7,3.8729,1.0,1.0,25.0%,0.06348
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15499.32,920.78,249.39,17.47,49.41,3.3836,1.0,1.0,25.0%,0.05366
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15652.4,1073.86,249.41,17.2,48.17,4.3438,1.0,1.0,25.0%,0.04486
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15497.07,918.52,203.8,14.49,56.4,3.9679,1.0,1.0,25.0%,0.06141
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15574.97,996.43,217.43,13.34,59.92,4.3564,1.0,1.0,25.0%,0.06014
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15612.56,1034.02,227.72,17.77,49.84,3.349,1.0,1.0,25.0%,0.0482
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15530.32,951.78,232.31,16.4,51.82,3.5121,1.0,1.0,25.0%,0.05444
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15522.63,944.09,231.14,15.07,53.99,4.2109,1.0,1.0,25.0%,0.05718
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15589.18,1010.63,236.14,17.88,50.07,3.4272,0.0,0.0,25.0%,0.04954
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15578.67,1000.13,219.98,15.18,58.89,3.8635,1.0,1.0,25.0%,0.05888
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15531.72,953.18,277.61,12.71,63.32,3.7848,1.0,1.0,25.0%,0.06643
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15618.26,1039.72,248.67,14.9,51.03,3.3544,0.0,0.0,25.0%,0.04908
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15515.93,937.39,188.92,12.29,70.88,3.3891,1.0,1.0,25.0%,0.07561
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15511.23,932.69,240.45,17.1,48.93,4.3318,1.0,1.0,25.0%,0.05246
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15566.0,987.46,247.94,14.16,61.42,4.4295,1.0,1.0,25.0%,0.0622
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15480.77,902.23,230.68,12.76,65.38,3.8949,0.0,0.0,25.0%,0.07247
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15560.32,981.78,207.52,15.01,53.42,4.3373,0.0,0.0,25.0%,0.05441
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15490.52,911.98,237.42,13.94,58.59,3.9872,0.0,0.0,25.0%,0.06425
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15542.42,963.88,253.92,14.19,52.93,3.7895,0.0,0.0,25.0%,0.05491
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15623.43,1044.89,208.55,15.67,53.09,3.8569,1.0,1.0,25.0%,0.05081
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15586.35,1007.81,241.68,12.83,64.83,3.914,1.0,1.0,25.0%,0.06433
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15592.48,1013.94,230.77,14.16,62.07,3.5087,1.0,1.0,25.0%,0.06121
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15657.42,1078.87,279.9,13.6,62.04,3.3881,1.0,1.0,25.0%,0.0575
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15498.92,920.37,273.43,17.01,50.72,3.8462,1.0,1.0,25.0%,0.05511
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15663.5,1084.96,259.35,15.78,52.58,3.3483,0.0,0.0,25.0%,0.04847
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15568.86,990.31,267.09,13.67,60.58,4.0441,1.0,1.0,25.0%,0.06117
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15611.14,1032.6,248.24,12.86,59.3,3.5151,1.0,1.0,25.0%,0.05742
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15524.92,946.38,279.01,13.51,61.56,3.9264,1.0,1.0,25.0%,0.06504
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15600.38,1021.83,250.48,15.02,53.78,3.9465,1.0,1.0,25.0%,0.05263
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15651.19,1072.65,249.69,14.74,57.83,4.2012,1.0,1.0,25.0%,0.05392
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15604.47,1025.92,233.4,16.5,50.66,4.1528,1.0,1.0,25.0%,0.04938
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15484.95,906.41,259.42,16.87,52.63,3.8844,1.0,1.0,25.0%,0.05806
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15623.98,1045.44,187.36,13.88,63.7,3.8359,1.0,1.0,25.0%,0.06094
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15597.44,1018.9,216.17,17.68,51.53,3.893,1.0,1.0,25.0%,0.05058
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15514.28,935.73,249.82,12.01,71.41,3.5666,1.0,1.0,25.0%,0.07631
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15562.2,983.66,207.52,15.41,57.76,4.3972,0.0,0.0,25.0%,0.05872
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15588.97,1010.43,180.91,14.92,55.43,3.9077,1.0,1.0,25.0%,0.05486
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15668.74,1090.19,185.52,12.87,66.66,3.4712,0.0,0.0,25.0%,0.06114
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15575.97,997.42,241.16,14.95,53.58,4.1526,1.0,1.0,25.0%,0.05372
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15581.94,1003.4,230.89,14.2,61.76,4.4471,1.0,1.0,25.0%,0.06155
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15641.86,1063.32,210.18,12.89,68.82,3.8036,1.0,1.0,25.0%,0.06472
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15563.02,984.47,267.99,15.76,47.81,3.6562,1.0,1.0,25.0%,0.04856
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15488.63,910.09,212.68,14.5,60.21,3.6105,1.0,1.0,25.0%,0.06616
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15554.48,975.94,208.18,17.73,50.68,4.3889,1.0,1.0,25.0%,0.05193
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15530.54,952.0,183.01,17.92,51.1,3.6678,1.0,1.0,25.0%,0.05368
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15580.25,1001.71,210.86,13.05,64.84,4.0755,1.0,1.0,25.0%,0.06473
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15590.2,1011.66,183.55,17.27,49.98,4.3794,1.0,1.0,25.0%,0.0494
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15633.17,1054.62,197.15,12.61,67.79,3.3712,1.0,1.0,25.0%,0.06428
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15657.91,1079.37,180.28,12.68,68.18,3.8129,1.0,1.0,25.0%,0.06317
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15640.54,1061.99,208.59,17.65,47.83,3.8231,1.0,1.0,25.0%,0.04504
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15569.44,990.89,183.88,16.36,54.96,3.7227,0.0,0.0,25.0%,0.05547
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15517.55,939.01,181.2,13.0,68.91,4.0513,0.0,0.0,25.0%,0.07339
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15598.31,1019.77,221.39,17.11,48.75,3.8704,1.0,1.0,25.0%,0.04781
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15560.08,981.53,278.88,13.94,52.85,3.4574,1.0,1.0,25.0%,0.05385
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15505.5,926.96,181.51,13.01,69.25,4.0353,0.0,0.0,25.0%,0.07471
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15591.47,1012.93,268.09,12.37,68.91,3.4878,1.0,1.0,25.0%,0.06803
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15596.53,1017.99,242.38,12.92,66.12,4.2257,1.0,1.0,25.0%,0.06495
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15502.45,923.91,260.0,16.55,51.86,4.4477,1.0,1.0,25.0%,0.05613
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15549.06,970.51,262.52,16.57,50.15,3.4288,1.0,1.0,25.0%,0.05168
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15559.12,980.57,222.79,15.34,51.75,4.3794,0.0,0.0,25.0%,0.05278
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15671.4,1092.86,274.88,12.36,62.59,4.0037,0.0,0.0,25.0%,0.05727
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15597.52,1018.98,214.23,12.67,60.85,4.2681,1.0,1.0,25.0%,0.05972
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15659.22,1080.67,271.23,17.37,46.27,3.7738,1.0,1.0,25.0%,0.04282
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15543.69,965.14,257.61,15.17,53.88,4.281,1.0,1.0,25.0%,0.05582
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15520.94,942.4,185.66,14.39,59.29,4.1913,1.0,1.0,25.0%,0.06292
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15487.74,909.19,200.34,17.89,45.67,3.8148,1.0,1.0,25.0%,0.05023
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15663.22,1084.68,263.87,13.84,60.07,3.4494,1.0,1.0,25.0%,0.05538
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15586.31,1007.77,253.37,14.75,58.56,3.8141,1.0,1.0,25.0%,0.05811
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15564.96,986.41,266.62,12.61,61.28,4.0001,1.0,1.0,25.0%,0.06213
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15482.97,904.43,251.88,15.09,57.67,4.2397,1.0,1.0,25.0%,0.06376
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15624.51,1045.96,262.88,13.44,64.43,4.2773,1.0,1.0,25.0%,0.06159
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15489.97,911.42,186.18,17.47,50.8,3.9376,1.0,1.0,25.0%,0.05574
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15586.5,1007.96,267.53,15.3,56.18,4.2989,1.0,1.0,25.0%,0.05574
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15562.18,983.64,252.61,12.92,65.04,4.4058,,,25.0%,0.06612
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15484.08,905.54,192.11,15.96,56.54,4.288,,,25.0%,0.06244
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15526.67,948.12,224.53,17.1,51.32,4.0478,,,25.0%,0.05413
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15548.71,970.17,195.96,15.82,55.93,3.4567,,,25.0%,0.05765
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15656.53,1077.98,228.18,14.79,56.34,3.5867,,,25.0%,0.05226
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15636.36,1057.81,252.88,17.67,48.17,4.4412,,,25.0%,0.04554
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15479.3,900.76,243.53,12.54,67.4,4.1857,,,25.0%,0.07483
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15481.32,902.78,196.66,17.15,48.11,4.1738,,,25.0%,0.05329
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15591.93,1013.38,222.26,15.12,58.48,4.4332,,,25.0%,0.0577
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15618.15,1039.61,210.83,15.81,55.53,3.4455,,,25.0%,0.05341
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15529.87,951.33,267.67,13.41,59.07,3.9875,,,25.0%,0.06209
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15591.76,1013.22,254.6,14.52,52.21,4.1897,,,25.0%,0.05153
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15620.14,1041.6,208.37,15.66,57.62,4.4384,,,25.0%,0.05532
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15548.48,969.94,238.07,13.13,60.3,4.3078,,,25.0%,0.06217
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15609.29,1030.75,187.57,13.05,64.46,4.4395,,,25.0%,0.06253
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15536.46,957.91,266.96,12.63,64.26,4.2063,,,25.0%,0.06708
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15596.87,1018.33,277.04,12.12,69.51,4.0129,,,25.0%,0.06826
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15648.94,1070.4,184.33,16.5,55.11,3.4055,,,25.0%,0.05149
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15603.46,1024.92,182.73,14.45,62.62,4.124,,,25.0%,0.0611
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15618.25,1039.71,219.7,12.07,61.98,3.4676,,,25.0%,0.05961
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15651.19,1072.65,245.76,14.14,57.57,3.7561,,,25.0%,0.05367
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15619.16,1040.61,242.23,13.94,62.8,3.6484,,,25.0%,0.06034
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15642.67,1064.13,242.81,14.34,59.1,3.6735,,,25.0%,0.05554
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15608.81,1030.26,235.9,16.82,53.36,3.5329,,,25.0%,0.05179
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15571.13,992.59,246.1,15.05,58.49,4.0933,,,25.0%,0.05892
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15566.1,987.56,249.37,16.7,53.11,3.7677,,,25.0%,0.05377
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15592.24,1013.7,269.14,17.56,44.36,3.9847,,,25.0%,0.04376
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15526.17,947.63,266.49,15.91,55.32,4.4494,,,25.0%,0.05838
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15509.68,931.14,252.45,16.45,53.68,4.3282,,,25.0%,0.05765
vinai/PhoGPT-7B5-Instruct,TurboQuant,4000,14578.54,15611.89,1033.34,253.23,12.47,62.54,3.811,,,25.0%,0.06052
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16472.43,1891.61,186.62,15.94,57.28,4.3458,1.0,1.0,25.0%,0.03028
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16315.5,1734.68,205.12,17.12,50.73,3.8066,1.0,1.0,25.0%,0.02924
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16335.33,1754.51,232.81,13.65,57.47,4.1483,1.0,1.0,25.0%,0.03276
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16301.72,1720.9,251.4,14.74,59.02,4.0353,1.0,1.0,25.0%,0.03429
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16437.62,1856.8,182.26,15.93,55.49,3.6718,1.0,1.0,25.0%,0.02988
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16434.69,1853.87,217.29,15.19,53.82,3.6656,1.0,1.0,25.0%,0.02903
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16437.85,1857.03,193.16,17.5,51.79,4.3603,1.0,1.0,25.0%,0.02789
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16436.34,1855.52,273.02,12.03,70.33,4.4015,1.0,1.0,25.0%,0.0379
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16369.03,1788.21,249.59,16.77,49.41,3.8761,1.0,1.0,25.0%,0.02763
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16418.22,1837.4,221.17,14.02,58.37,4.4052,1.0,1.0,25.0%,0.03177
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16423.49,1842.67,269.16,13.39,60.13,3.6511,1.0,1.0,25.0%,0.03263
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16417.75,1836.93,214.98,15.26,58.76,3.7426,0.0,0.0,25.0%,0.03199
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16370.58,1789.76,240.92,15.99,55.01,3.724,1.0,1.0,25.0%,0.03073
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16469.51,1888.69,212.0,12.8,62.07,3.5745,1.0,1.0,25.0%,0.03286
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16461.15,1880.33,193.51,14.26,60.57,4.2463,0.0,0.0,25.0%,0.03221
vinai/PhoGPT-7B5-Instruct,TurboQuant,8000,14580.82,16411.46,1830.64,250.62,13.98,62.5,3.7688,1.0,1.0,25.0%,0.03414
